,Date(UTC),Symbol,Side,Price,Quantity,Amount,Fee,Fee Coin,Realized Profit,Quote Asset,real,win,ror
0,2021-06-26 14:20:02,BTCUSDT,SELL,30813.67,0.001,30.81367,0.01232546,USDT,0.09614,USDT,0.08381454,1,0.08381454
1,2021-06-26 14:20:01,ETHUSDT,SELL,1745.5,0.01,17.455,0.006982,USDT,0.1177,USDT,0.110718,1,0.19453254
2,2021-06-26 14:17:22,BTCUSDT,BUY,30717.53,0.001,30.71753,0.01228701,USDT,0.0,USDT,-0.01228701,0,0.18224553000000002
3,2021-06-26 14:16:07,ETHUSDT,BUY,1733.73,0.01,17.3373,0.00693492,USDT,0.0,USDT,-0.00693492,0,0.17531061
4,2021-06-26 14:15:01,BTCUSDT,BUY,30575.97,0.001,30.57597,0.01223038,USDT,-0.00129,USDT,-0.01352038,0,0.16179023
5,2021-06-26 14:15:00,ETHUSDT,BUY,1728.38,0.02,34.5676,0.01382704,USDT,-0.0208,USDT,-0.03462704,0,0.12716319
6,2021-06-26 14:14:21,ETHUSDT,SELL,1727.34,0.02,34.5468,0.01381872,USDT,0.0,USDT,-0.01381872,0,0.11334447
7,2021-06-26 14:14:13,BTCUSDT,SELL,30574.68,0.001,30.57468,0.01222987,USDT,0.0,USDT,-0.01222987,0,0.1011146
8,2021-06-26 14:14:09,BTCUSDT,SELL,30630.48,0.001,30.63048,0.01225219,USDT,-0.10677,USDT,-0.11902219,0,-0.01790759
9,2021-06-26 14:11:54,BTCUSDT,BUY,30737.25,0.001,30.73725,0.0122949,USDT,0.0,USDT,-0.0122949,0,-0.03020249
10,2021-06-26 14:05:02,BTCUSDT,BUY,30627.22,0.001,30.62722,0.01225088,USDT,0.09246,USDT,0.08020912,1,0.050006629999999996
11,2021-06-26 14:05:01,ETHUSDT,BUY,1730.51,0.005,8.65255,0.00346102,USDT,0.0269,USDT,0.02343898,1,0.07344561
12,2021-06-26 14:05:01,ETHUSDT,BUY,1730.51,0.006,10.38306,0.00415322,USDT,0.03228,USDT,0.028126780000000004,1,0.10157239
13,2021-06-26 14:05:01,ETHUSDT,BUY,1730.51,0.005,8.65255,0.00346102,USDT,0.0269,USDT,0.02343898,1,0.12501137
14,2021-06-26 14:05:01,ETHUSDT,BUY,1730.51,0.004,6.92204,0.00276881,USDT,0.02152,USDT,0.01875119,1,0.14376256
15,2021-06-26 14:01:01,BTCUSDT,SELL,30719.68,0.001,30.71968,0.01228787,USDT,0.0,USDT,-0.01228787,0,0.13147469
16,2021-06-26 14:00:53,BTCUSDT,SELL,30746.35,0.001,30.74635,0.01229854,USDT,-0.11366,USDT,-0.12595854,0,0.0055161499999999974
17,2021-06-26 14:00:52,ETHUSDT,SELL,1735.89,0.02,34.7178,0.01388712,USDT,0.0,USDT,-0.01388712,0,-0.008370970000000002
18,2021-06-26 14:00:48,ETHUSDT,SELL,1738.3,0.01,17.383,0.0069532,USDT,-0.0745,USDT,-0.0814532,0,-0.08982417000000001
19,2021-06-26 14:00:23,ETHUSDT,BUY,1745.75,0.01,17.4575,0.006983,USDT,0.0,USDT,-0.006983,0,-0.09680717000000001
20,2021-06-26 14:00:17,BTCUSDT,BUY,30860.01,0.001,30.86001,0.012344,USDT,0.0,USDT,-0.012344,0,-0.10915117000000002
21,2021-06-26 13:59:32,ETHUSDT,SELL,1741.63,0.005,8.70815,0.00348326,USDT,-0.02685,USDT,-0.03033326,0,-0.13948443000000002
22,2021-06-26 13:55:39,ETHUSDT,BUY,1747.0,0.005,8.735,0.003494,USDT,0.0,USDT,-0.003494,0,-0.14297843000000002
23,2021-06-26 13:50:01,BTCUSDT,BUY,30772.21,0.001,30.77221,0.01230888,USDT,0.07832,USDT,0.06601112,1,-0.07696731000000001
24,2021-06-26 13:50:00,ETHUSDT,BUY,1742.25,0.02,34.845,0.013938,USDT,0.0764,USDT,0.062462,1,-0.014505310000000014
25,2021-06-26 13:46:32,ETHUSDT,SELL,1746.07,0.02,34.9214,0.01396856,USDT,0.0,USDT,-0.01396856,0,-0.028473870000000012
26,2021-06-26 13:46:30,BTCUSDT,SELL,30850.53,0.001,30.85053,0.01234021,USDT,0.0,USDT,-0.01234021,0,-0.040814080000000016
27,2021-06-26 13:45:01,BTCUSDT,BUY,31019.95,0.001,31.01995,0.01240798,USDT,0.03109,USDT,0.01868202,1,-0.022132060000000016
28,2021-06-26 13:44:42,BTCUSDT,SELL,31051.04,0.001,31.05104,0.01242041,USDT,0.0,USDT,-0.01242041,0,-0.034552470000000016
29,2021-06-26 13:43:38,BTCUSDT,BUY,31140.77,0.001,31.14077,0.0124563,USDT,-0.08299,USDT,-0.0954463,0,-0.12999877
30,2021-06-26 13:42:23,BTCUSDT,SELL,31057.78,0.001,31.05778,0.01242311,USDT,0.0,USDT,-0.01242311,0,-0.14242188
31,2021-06-26 13:41:47,BTCUSDT,BUY,31155.33,0.001,31.15533,0.01246213,USDT,-0.10001,USDT,-0.11247213,0,-0.25489401
32,2021-06-26 13:41:23,BTCUSDT,SELL,31055.32,0.001,31.05532,0.01242212,USDT,0.0,USDT,-0.01242212,0,-0.26731613
33,2021-06-26 13:40:02,BTCUSDT,BUY,31171.37,0.001,31.17137,0.01246854,USDT,0.15816,USDT,0.14569146,1,-0.12162466999999999
34,2021-06-26 13:40:01,ETHUSDT,BUY,1755.77,0.019,33.35963,0.01334385,USDT,0.0266,USDT,0.013256149999999998,1,-0.10836852
35,2021-06-26 13:39:48,ETHUSDT,SELL,1757.17,0.019,33.38623,0.01335449,USDT,0.0,USDT,-0.01335449,0,-0.12172300999999999
36,2021-06-26 13:36:54,BTCUSDT,SELL,31329.53,0.001,31.32953,0.01253181,USDT,0.0,USDT,-0.01253181,0,-0.13425482
37,2021-06-26 13:35:00,ETHUSDT,BUY,1767.4,0.019,33.5806,0.01343224,USDT,0.07429,USDT,0.06085776,1,-0.07339706
38,2021-06-26 13:33:21,BTCUSDT,BUY,31409.1,0.001,31.4091,0.01256364,USDT,-0.08311,USDT,-0.09567364,0,-0.16907070000000002
39,2021-06-26 13:32:07,BTCUSDT,SELL,31325.99,0.001,31.32599,0.01253039,USDT,0.0,USDT,-0.01253039,0,-0.18160109000000002
40,2021-06-26 13:31:35,ETHUSDT,SELL,1771.31,0.019,33.65489,0.01346195,USDT,0.0,USDT,-0.01346195,0,-0.19506304000000002
41,2021-06-26 13:27:46,BTCUSDT,BUY,31529.74,0.001,31.52974,0.01261189,USDT,-0.09289,USDT,-0.10550189,0,-0.30056493
42,2021-06-26 13:26:57,ETHUSDT,BUY,1780.88,0.019,33.83672,0.01353468,USDT,-0.10089,USDT,-0.11442468,0,-0.41498961
43,2021-06-26 13:26:16,ETHUSDT,SELL,1775.57,0.019,33.73583,0.01349433,USDT,0.0,USDT,-0.01349433,0,-0.42848394
44,2021-06-26 13:26:01,BTCUSDT,SELL,31436.85,0.001,31.43685,0.01257474,USDT,0.0,USDT,-0.01257474,0,-0.44105868
45,2021-06-26 13:25:02,ETHUSDT,BUY,1781.71,0.019,33.85249,0.01354099,USDT,0.03876,USDT,0.025219010000000004,1,-0.41583967
46,2021-06-26 13:24:03,ETHUSDT,SELL,1783.75,0.019,33.89125,0.0135565,USDT,0.0,USDT,-0.0135565,0,-0.42939617
47,2021-06-26 13:20:01,BTCUSDT,SELL,31674.98,0.001,31.67498,0.01266999,USDT,0.14594,USDT,0.13327001,1,-0.29612616
48,2021-06-26 13:20:01,ETHUSDT,SELL,1790.5,0.01,17.905,0.007162,USDT,0.0188,USDT,0.011638,1,-0.28448816000000005
49,2021-06-26 13:15:35,ETHUSDT,BUY,1788.62,0.01,17.8862,0.00715448,USDT,0.0,USDT,-0.00715448,0,-0.29164264000000006
50,2021-06-26 13:15:33,BTCUSDT,BUY,31529.04,0.001,31.52904,0.01261161,USDT,0.0,USDT,-0.01261161,0,-0.30425425000000006
51,2021-06-26 13:15:01,BTCUSDT,SELL,31435.48,0.001,31.43548,0.01257419,USDT,-0.02086,USDT,-0.03343419,0,-0.3376884400000001
52,2021-06-26 13:14:20,ETHUSDT,SELL,1784.37,0.001,1.78437,0.00071374,USDT,-0.00562,USDT,-0.00633374,0,-0.34402218000000007
53,2021-06-26 13:14:20,ETHUSDT,SELL,1784.37,0.004,7.13748,0.00285499,USDT,-0.02248,USDT,-0.02533499,0,-0.36935717000000007
54,2021-06-26 13:14:20,ETHUSDT,SELL,1784.37,0.005,8.92185,0.00356874,USDT,-0.0281,USDT,-0.03166874,0,-0.4010259100000001
55,2021-06-26 13:12:10,BTCUSDT,BUY,31456.34,0.001,31.45634,0.01258253,USDT,0.0,USDT,-0.01258253,0,-0.4136084400000001
56,2021-06-26 13:11:00,ETHUSDT,BUY,1789.99,0.01,17.8999,0.00715996,USDT,0.0,USDT,-0.00715996,0,-0.4207684000000001
57,2021-06-26 13:08:29,ETHUSDT,SELL,1785.65,0.01,17.8565,0.0071426,USDT,-0.0676,USDT,-0.07474259999999999,0,-0.4955110000000001
58,2021-06-26 13:08:23,BTCUSDT,SELL,31386.99,0.001,31.38699,0.01255479,USDT,-0.07734,USDT,-0.08989479,0,-0.58540579
59,2021-06-26 13:05:57,ETHUSDT,BUY,1792.41,0.01,17.9241,0.00716964,USDT,0.0,USDT,-0.00716964,0,-0.59257543
60,2021-06-26 13:05:55,BTCUSDT,BUY,31464.33,0.001,31.46433,0.01258573,USDT,0.0,USDT,-0.01258573,0,-0.60516116
61,2021-06-26 13:05:01,ETHUSDT,SELL,1786.97,0.005,8.93485,0.00357394,USDT,0.00125,USDT,-0.00232394,0,-0.6074851
62,2021-06-26 13:02:03,ETHUSDT,BUY,1786.72,0.005,8.9336,0.00357344,USDT,0.0,USDT,-0.00357344,0,-0.61105854
63,2021-06-26 13:00:02,BTCUSDT,BUY,31291.47,0.001,31.29147,0.01251658,USDT,0.02353,USDT,0.01101342,1,-0.60004512
64,2021-06-26 13:00:01,ETHUSDT,BUY,1780.57,0.019,33.83083,0.01353233,USDT,0.03116,USDT,0.017627669999999998,1,-0.58241745
65,2021-06-26 12:59:15,ETHUSDT,SELL,1782.21,0.019,33.86199,0.01354479,USDT,0.0,USDT,-0.01354479,0,-0.59596224
66,2021-06-26 12:59:11,BTCUSDT,SELL,31315.0,0.001,31.315,0.012526,USDT,0.0,USDT,-0.012526,0,-0.60848824
67,2021-06-26 12:55:00,BTCUSDT,BUY,31491.12,0.001,31.49112,0.01259644,USDT,0.03628,USDT,0.02368356,1,-0.58480468
68,2021-06-26 12:52:53,BTCUSDT,SELL,31527.4,0.001,31.5274,0.01261096,USDT,0.0,USDT,-0.01261096,0,-0.5974156399999999
69,2021-06-26 12:52:44,ETHUSDT,SELL,1792.05,0.019,34.04895,0.01361958,USDT,-0.11381,USDT,-0.12742958,0,-0.72484522
70,2021-06-26 12:52:25,BTCUSDT,SELL,31642.95,0.001,31.64295,0.01265718,USDT,-0.09705,USDT,-0.10970718,0,-0.8345524
71,2021-06-26 12:51:13,BTCUSDT,BUY,31740.0,0.001,31.74,0.012696,USDT,0.0,USDT,-0.012696,0,-0.8472484
72,2021-06-26 12:51:10,ETHUSDT,BUY,1798.04,0.019,34.16276,0.0136651,USDT,0.0,USDT,-0.0136651,0,-0.8609135
73,2021-06-26 12:50:02,BTCUSDT,BUY,31641.3,0.001,31.6413,0.01265652,USDT,-0.01531,USDT,-0.02796652,0,-0.88888002
74,2021-06-26 12:50:00,BTCUSDT,SELL,31625.99,0.001,31.62599,0.01265039,USDT,0.0,USDT,-0.01265039,0,-0.90153041
75,2021-06-26 12:40:01,BTCUSDT,SELL,31805.2,0.001,31.8052,0.01272208,USDT,-0.01849,USDT,-0.03121208,0,-0.93274249
76,2021-06-26 12:40:01,ETHUSDT,SELL,1800.85,0.019,34.21615,0.01368646,USDT,-0.03154,USDT,-0.045226459999999996,0,-0.97796895
77,2021-06-26 12:35:24,ETHUSDT,BUY,1802.51,0.019,34.24769,0.01369907,USDT,0.0,USDT,-0.01369907,0,-0.99166802
78,2021-06-26 12:35:19,BTCUSDT,BUY,31823.69,0.001,31.82369,0.01272947,USDT,0.0,USDT,-0.01272947,0,-1.00439749
79,2021-06-26 12:30:01,BTCUSDT,SELL,31818.9,0.001,31.8189,0.01272756,USDT,0.04864,USDT,0.035912440000000004,1,-0.9684850499999998
80,2021-06-26 12:30:00,ETHUSDT,SELL,1801.8,0.015,27.027,0.0108108,USDT,0.0015,USDT,-0.009310800000000001,0,-0.9777958499999998
81,2021-06-26 12:30:00,ETHUSDT,SELL,1801.8,0.004,7.2072,0.00288288,USDT,0.0004,USDT,-0.00248288,0,-0.9802787299999998
82,2021-06-26 12:25:32,ETHUSDT,BUY,1801.7,0.019,34.2323,0.01369292,USDT,0.0,USDT,-0.01369292,0,-0.9939716499999998
83,2021-06-26 12:25:09,BTCUSDT,BUY,31770.26,0.001,31.77026,0.0127081,USDT,0.0,USDT,-0.0127081,0,-1.0066797499999998
84,2021-06-26 12:25:01,BTCUSDT,SELL,31699.99,0.001,31.69999,0.01267999,USDT,0.0269,USDT,0.01422001,1,-0.9924597399999998
85,2021-06-26 12:25:01,ETHUSDT,SELL,1796.44,0.014,25.15016,0.01006006,USDT,0.04046,USDT,0.030399940000000004,1,-0.9620597999999998
86,2021-06-26 12:24:38,BTCUSDT,BUY,31673.09,0.001,31.67309,0.01266923,USDT,0.0,USDT,-0.01266923,0,-0.9747290299999998
87,2021-06-26 12:24:06,BTCUSDT,SELL,31552.02,0.001,31.55202,0.0126208,USDT,-0.10453,USDT,-0.1171508,0,-1.0918798299999999
88,2021-06-26 12:22:30,BTCUSDT,BUY,31656.55,0.001,31.65655,0.01266262,USDT,0.0,USDT,-0.01266262,0,-1.1045424499999998
89,2021-06-26 12:21:31,ETHUSDT,BUY,1793.55,0.014,25.1097,0.01004388,USDT,0.0,USDT,-0.01004388,0,-1.1145863299999998
90,2021-06-26 12:20:01,BTCUSDT,BUY,31526.76,0.001,31.52676,0.0126107,USDT,-0.0215,USDT,-0.0341107,0,-1.14869703
91,2021-06-26 12:20:01,ETHUSDT,BUY,1787.96,0.015,26.8194,0.01072776,USDT,0.0003,USDT,-0.01042776,0,-1.15912479
92,2021-06-26 12:16:24,ETHUSDT,SELL,1787.98,0.015,26.8197,0.01072788,USDT,0.0,USDT,-0.01072788,0,-1.1698526699999998
93,2021-06-26 12:16:15,BTCUSDT,SELL,31505.26,0.001,31.50526,0.0126021,USDT,0.0,USDT,-0.0126021,0,-1.1824547699999999
94,2021-06-26 12:10:01,ETHUSDT,BUY,1794.04,0.01,17.9404,0.00717616,USDT,0.0088,USDT,0.0016238400000000005,1,-1.18083093
95,2021-06-26 12:08:12,ETHUSDT,SELL,1794.92,0.01,17.9492,0.00717968,USDT,0.0,USDT,-0.00717968,0,-1.1880106099999999
96,2021-06-26 12:07:35,BTCUSDT,SELL,31727.46,0.001,31.72746,0.01269098,USDT,-0.0694,USDT,-0.08209098000000001,0,-1.27010159
97,2021-06-26 12:07:06,ETHUSDT,SELL,1801.89,0.019,34.23591,0.01369436,USDT,-0.09139,USDT,-0.10508436,0,-1.3751859499999999
98,2021-06-26 12:06:38,ETHUSDT,BUY,1806.7,0.019,34.3273,0.01373092,USDT,0.0,USDT,-0.01373092,0,-1.3889168699999999
99,2021-06-26 12:06:33,BTCUSDT,BUY,31796.86,0.001,31.79686,0.01271874,USDT,0.0,USDT,-0.01271874,0,-1.4016356099999998
100,2021-06-26 12:05:02,BTCUSDT,BUY,31695.24,0.001,31.69524,0.01267809,USDT,-0.02978,USDT,-0.042458090000000004,0,-1.4440936999999998
101,2021-06-26 12:04:34,ETHUSDT,BUY,1800.37,0.01,18.0037,0.00720148,USDT,-0.0454,USDT,-0.052601480000000006,0,-1.49669518
102,2021-06-26 12:03:09,BTCUSDT,SELL,31665.46,0.001,31.66546,0.01266618,USDT,0.0,USDT,-0.01266618,0,-1.50936136
103,2021-06-26 12:02:52,ETHUSDT,SELL,1795.83,0.01,17.9583,0.00718332,USDT,0.0,USDT,-0.00718332,0,-1.51654468
104,2021-06-26 11:59:23,ETHUSDT,SELL,1801.44,0.019,34.22736,0.01369094,USDT,-0.09443,USDT,-0.10812094,0,-1.62466562
105,2021-06-26 11:58:02,ETHUSDT,BUY,1806.41,0.019,34.32179,0.01372871,USDT,0.0,USDT,-0.01372871,0,-1.6383943300000001
106,2021-06-26 11:50:02,BTCUSDT,SELL,31776.28,0.001,31.77628,0.01271051,USDT,0.03443,USDT,0.02171949,1,-1.6166748400000002
107,2021-06-26 11:49:00,BTCUSDT,BUY,31741.85,0.001,31.74185,0.01269674,USDT,0.0,USDT,-0.01269674,0,-1.6293715800000002
108,2021-06-26 11:45:01,BTCUSDT,SELL,31572.94,0.001,31.57294,0.01262917,USDT,0.02745,USDT,0.014820829999999998,1,-1.6145507500000003
109,2021-06-26 11:45:00,ETHUSDT,SELL,1799.56,0.019,34.19164,0.01367665,USDT,0.1026,USDT,0.08892335,1,-1.5256274000000003
110,2021-06-26 11:41:07,ETHUSDT,BUY,1794.16,0.019,34.08904,0.01363561,USDT,0.0,USDT,-0.01363561,0,-1.5392630100000002
111,2021-06-26 11:41:05,BTCUSDT,BUY,31545.49,0.001,31.54549,0.01261819,USDT,0.0,USDT,-0.01261819,0,-1.5518812000000002
112,2021-06-26 11:40:02,BTCUSDT,SELL,31460.1,0.001,31.4601,0.01258404,USDT,-0.04494,USDT,-0.05752404,0,-1.60940524
113,2021-06-26 11:40:01,ETHUSDT,SELL,1787.31,0.01,17.8731,0.00714924,USDT,0.0131,USDT,0.00595076,1,-1.6034544800000001
114,2021-06-26 11:40:01,ETHUSDT,SELL,1787.4,0.007,12.5118,0.00500472,USDT,0.0098,USDT,0.00479528,1,-1.5986592000000002
115,2021-06-26 11:40:01,ETHUSDT,SELL,1787.4,0.003,5.3622,0.00214488,USDT,0.0042,USDT,0.0020551199999999997,1,-1.59660408
116,2021-06-26 11:36:28,BTCUSDT,BUY,31505.04,0.001,31.50504,0.01260201,USDT,0.0,USDT,-0.01260201,0,-1.60920609
117,2021-06-26 11:36:14,ETHUSDT,BUY,1786.0,0.02,35.72,0.014288,USDT,0.0,USDT,-0.014288,0,-1.6234940900000001
118,2021-06-26 11:31:05,BTCUSDT,SELL,31385.36,0.001,31.38536,0.01255414,USDT,-0.09163,USDT,-0.10418414000000001,0,-1.7276782300000002
119,2021-06-26 11:30:32,ETHUSDT,SELL,1780.92,0.02,35.6184,0.01424736,USDT,-0.0882,USDT,-0.10244736,0,-1.8301255900000002
120,2021-06-26 11:30:09,BTCUSDT,BUY,31476.99,0.001,31.47699,0.01259079,USDT,0.0,USDT,-0.01259079,0,-1.8427163800000002
121,2021-06-26 11:30:07,ETHUSDT,BUY,1785.33,0.02,35.7066,0.01428264,USDT,0.0,USDT,-0.01428264,0,-1.8569990200000002
122,2021-06-26 11:25:01,BTCUSDT,BUY,31415.16,0.001,31.41516,0.01256606,USDT,0.02434,USDT,0.01177394,1,-1.84522508
123,2021-06-26 11:25:01,ETHUSDT,BUY,1781.95,0.01,17.8195,0.0071278,USDT,-0.0039,USDT,-0.0110278,0,-1.85625288
124,2021-06-26 11:24:14,BTCUSDT,SELL,31439.5,0.001,31.4395,0.0125758,USDT,0.0,USDT,-0.0125758,0,-1.86882868
125,2021-06-26 11:20:39,ETHUSDT,SELL,1781.56,0.01,17.8156,0.00712624,USDT,0.0,USDT,-0.00712624,0,-1.87595492
126,2021-06-26 11:10:02,BTCUSDT,SELL,31631.6,0.001,31.6316,0.01265264,USDT,0.06478,USDT,0.052127360000000005,1,-1.82382756
127,2021-06-26 11:09:56,BTCUSDT,BUY,31566.82,0.001,31.56682,0.01262672,USDT,0.0,USDT,-0.01262672,0,-1.83645428
128,2021-06-26 11:05:02,BTCUSDT,SELL,31349.98,0.001,31.34998,0.01253999,USDT,0.15736,USDT,0.14482001,1,-1.6916342700000002
129,2021-06-26 11:05:01,ETHUSDT,SELL,1780.38,0.02,35.6076,0.01424304,USDT,0.1746,USDT,0.16035696,1,-1.5312773100000001
130,2021-06-26 11:01:35,ETHUSDT,BUY,1771.65,0.02,35.433,0.0141732,USDT,0.0,USDT,-0.0141732,0,-1.5454505100000002
131,2021-06-26 11:01:19,BTCUSDT,BUY,31192.62,0.001,31.19262,0.01247704,USDT,0.0,USDT,-0.01247704,0,-1.5579275500000003
132,2021-06-26 11:00:01,BTCUSDT,SELL,31075.0,0.001,31.075,0.01243,USDT,0.08763,USDT,0.0752,1,-1.4827275500000003
133,2021-06-26 11:00:01,ETHUSDT,SELL,1763.99,0.015,26.45985,0.01058394,USDT,0.0801,USDT,0.06951606,1,-1.4132114900000003
134,2021-06-26 10:55:36,ETHUSDT,BUY,1758.65,0.015,26.37975,0.0105519,USDT,0.0,USDT,-0.0105519,0,-1.4237633900000004
135,2021-06-26 10:55:33,BTCUSDT,BUY,30987.37,0.001,30.98737,0.01239494,USDT,0.0,USDT,-0.01239494,0,-1.4361583300000005
136,2021-06-26 10:45:01,BTCUSDT,BUY,30835.4,0.001,30.8354,0.01233416,USDT,0.11565,USDT,0.10331584,1,-1.3328424900000004
137,2021-06-26 10:45:00,ETHUSDT,BUY,1748.15,0.015,26.22225,0.0104889,USDT,0.11745,USDT,0.1069611,1,-1.2258813900000005
138,2021-06-26 10:41:49,ETHUSDT,SELL,1755.98,0.015,26.3397,0.01053588,USDT,0.0,USDT,-0.01053588,0,-1.2364172700000005
139,2021-06-26 10:41:47,BTCUSDT,SELL,30951.05,0.001,30.95105,0.01238042,USDT,0.0,USDT,-0.01238042,0,-1.2487976900000004
140,2021-06-26 10:35:01,BTCUSDT,BUY,31016.96,0.001,31.01696,0.01240678,USDT,-0.04849,USDT,-0.06089678,0,-1.3096944700000004
141,2021-06-26 10:35:01,ETHUSDT,BUY,1758.35,0.015,26.37525,0.0105501,USDT,0.00195,USDT,-0.0086001,0,-1.3182945700000004
142,2021-06-26 10:31:37,BTCUSDT,SELL,30968.47,0.001,30.96847,0.01238738,USDT,0.0,USDT,-0.01238738,0,-1.3306819500000004
143,2021-06-26 10:31:21,ETHUSDT,SELL,1758.48,0.015,26.3772,0.01055088,USDT,0.0,USDT,-0.01055088,0,-1.3412328300000005
144,2021-06-26 10:30:00,ETHUSDT,BUY,1762.23,0.015,26.43345,0.01057338,USDT,-0.0267,USDT,-0.03727338,0,-1.3785062100000005
145,2021-06-26 10:27:11,ETHUSDT,SELL,1760.45,0.015,26.40675,0.0105627,USDT,0.0,USDT,-0.0105627,0,-1.3890689100000004
146,2021-06-26 10:26:23,BTCUSDT,SELL,31071.33,0.001,31.07133,0.01242853,USDT,-0.08347,USDT,-0.09589853000000001,0,-1.4849674400000004
147,2021-06-26 10:25:26,BTCUSDT,BUY,31154.8,0.001,31.1548,0.01246192,USDT,0.0,USDT,-0.01246192,0,-1.4974293600000004
148,2021-06-26 10:16:06,ETHUSDT,BUY,1760.91,0.015,26.41365,0.01056546,USDT,-0.0804,USDT,-0.09096546,0,-1.5883948200000004
149,2021-06-26 10:15:21,ETHUSDT,SELL,1755.49,0.005,8.77745,0.00351098,USDT,0.0,USDT,-0.00351098,0,-1.5919058000000004
150,2021-06-26 10:15:21,ETHUSDT,SELL,1755.58,0.01,17.5558,0.00702232,USDT,0.0,USDT,-0.00702232,0,-1.5989281200000003
151,2021-06-26 10:10:01,BTCUSDT,BUY,30881.2,0.001,30.8812,0.01235248,USDT,0.08389,USDT,0.07153752000000001,1,-1.5273906000000004
152,2021-06-26 10:10:01,ETHUSDT,BUY,1760.72,0.01,17.6072,0.00704288,USDT,0.0094,USDT,0.0023571200000000007,1,-1.5250334800000003
153,2021-06-26 10:08:32,ETHUSDT,SELL,1761.66,0.01,17.6166,0.00704664,USDT,0.0,USDT,-0.00704664,0,-1.5320801200000003
154,2021-06-26 10:08:22,BTCUSDT,SELL,30965.09,0.001,30.96509,0.01238603,USDT,0.0,USDT,-0.01238603,0,-1.5444661500000003
155,2021-06-26 10:05:01,BTCUSDT,SELL,31133.29,0.001,31.13329,0.01245331,USDT,0.04018,USDT,0.02772669,1,-1.5167394600000004
156,2021-06-26 10:05:01,ETHUSDT,SELL,1769.38,0.014,24.77132,0.00990852,USDT,-0.00084,USDT,-0.010748520000000001,0,-1.5274879800000003
157,2021-06-26 10:05:01,ETHUSDT,SELL,1769.4,0.003,5.3082,0.00212328,USDT,-0.00012,USDT,-0.00224328,0,-1.5297312600000004
158,2021-06-26 10:05:01,ETHUSDT,SELL,1769.4,0.003,5.3082,0.00212328,USDT,-0.00012,USDT,-0.00224328,0,-1.5319745400000004
159,2021-06-26 10:04:56,ETHUSDT,BUY,1769.44,0.02,35.3888,0.01415552,USDT,0.0,USDT,-0.01415552,0,-1.5461300600000005
160,2021-06-26 10:03:41,ETHUSDT,SELL,1766.29,0.02,35.3258,0.01413032,USDT,-0.0554,USDT,-0.06953031999999999,0,-1.6156603800000005
161,2021-06-26 10:03:20,ETHUSDT,BUY,1769.06,0.02,35.3812,0.01415248,USDT,0.0,USDT,-0.01415248,0,-1.6298128600000004
162,2021-06-26 10:03:04,ETHUSDT,SELL,1766.19,0.02,35.3238,0.01412952,USDT,-0.0644,USDT,-0.07852951999999999,0,-1.7083423800000004
163,2021-06-26 10:01:02,BTCUSDT,BUY,31093.11,0.001,31.09311,0.01243724,USDT,0.0,USDT,-0.01243724,0,-1.7207796200000003
164,2021-06-26 10:01:00,ETHUSDT,BUY,1769.41,0.02,35.3882,0.01415528,USDT,0.0,USDT,-0.01415528,0,-1.7349349000000003
165,2021-06-26 09:55:01,BTCUSDT,SELL,31078.32,0.001,31.07832,0.01243132,USDT,-0.03173,USDT,-0.044161320000000004,0,-1.7790962200000002
166,2021-06-26 09:54:43,ETHUSDT,SELL,1771.48,0.02,35.4296,0.01417184,USDT,-0.05373,USDT,-0.06790184,0,-1.8469980600000002
167,2021-06-26 09:54:27,ETHUSDT,BUY,1774.18,0.017,30.16106,0.01206442,USDT,0.0,USDT,-0.01206442,0,-1.8590624800000002
168,2021-06-26 09:54:27,ETHUSDT,BUY,1774.09,0.003,5.32227,0.0021289,USDT,0.0,USDT,-0.0021289,0,-1.8611913800000002
169,2021-06-26 09:54:09,BTCUSDT,BUY,31110.05,0.001,31.11005,0.01244402,USDT,0.0,USDT,-0.01244402,0,-1.8736354000000002
170,2021-06-26 09:54:01,BTCUSDT,SELL,31058.03,0.001,31.05803,0.01242321,USDT,-0.04921,USDT,-0.061633209999999994,0,-1.93526861
171,2021-06-26 09:53:42,BTCUSDT,BUY,31107.24,0.001,31.10724,0.01244289,USDT,0.0,USDT,-0.01244289,0,-1.9477115
172,2021-06-26 09:40:02,BTCUSDT,SELL,31148.43,0.001,31.14843,0.01245937,USDT,0.14483,USDT,0.13237063,1,-1.81534087
173,2021-06-26 09:40:01,ETHUSDT,SELL,1771.95,0.02,35.439,0.0141756,USDT,0.199,USDT,0.1848244,1,-1.6305164699999999
174,2021-06-26 09:39:17,ETHUSDT,BUY,1762.0,0.02,35.24,0.014096,USDT,0.0,USDT,-0.014096,0,-1.64461247
175,2021-06-26 09:39:01,BTCUSDT,BUY,31003.6,0.001,31.0036,0.01240144,USDT,0.0,USDT,-0.01240144,0,-1.65701391
176,2021-06-26 09:35:01,BTCUSDT,SELL,30803.99,0.001,30.80399,0.01232159,USDT,0.16342,USDT,0.15109841000000002,1,-1.5059155
177,2021-06-26 09:35:01,ETHUSDT,SELL,1749.95,0.02,34.999,0.0139996,USDT,0.097,USDT,0.0830004,1,-1.4229151
178,2021-06-26 09:32:47,ETHUSDT,BUY,1745.1,0.02,34.902,0.0139608,USDT,0.0,USDT,-0.0139608,0,-1.4368759
